cycle_type,total_heat_load,breeder_heat_load,divertor_heat_load,wall_heat_load,thermal_efficiency_cycle,thermal_efficiency_plant
rankine,3.5317636862616854e9,0.80625,0.1,0.9,0.46541193127473657,0.17770618904416957
brayton,3.5317636862616854e9,0.80625,0.1,0.9,0.3663308746473942,0.20149829577352907
rankine,4.202239692272256e9,0.80625,0.1,0.9,0.4653720839744544,0.1479533074077074
brayton,4.202239692272256e9,0.80625,0.1,0.9,0.36642725520025454,0.16907526734977196
rankine,4.999999999999999e9,0.80625,0.1,0.9,0.46419605749114057,0.11928394003410814
brayton,4.999999999999999e9,0.80625,0.1,0.9,0.36653581805252455,0.1418038570312159
rankine,1.0e6,0.8266666666666667,0.1,0.9,0.34622419107410873,-0.20155593037966657
brayton,1.0e6,0.8266666666666667,0.1,0.9,0.27007993655938445,-40.840364305469194
rankine,1.189841695416561e6,0.8266666666666667,0.1,0.9,0.3475556658729009,-0.11519657041012543
brayton,1.189841695416561e6,0.8266666666666667,0.1,0.9,0.2701110933171572,-34.06102841383596
rankine,1.4157232601517623e6,0.8266666666666667,0.1,0.9,0.34915530562574304,-0.04218232458166682
brayton,1.4157232601517623e6,0.8266666666666667,0.1,0.9,0.2701481456786139,-28.363346717535258
rankine,1.6844865640996376e6,0.8266666666666667,0.1,0.9,0.3510036338053206,0.019280053309707834
brayton,1.6844865640996376e6,0.8266666666666667,0.1,0.9,0.2701922048963885,-23.574738524093604
rankine,2.0042723493347345e6,0.8266666666666667,0.1,0.9,0.35306845716752966,0.07075549029287853
brayton,2.0042723493347345e6,0.8266666666666667,0.1,0.9,0.27024458988399425,-19.55015864460801
rankine,2.3847668102089795e6,0.8266666666666667,0.1,0.9,0.35544897867596237,0.11421186155551644
brayton,2.3847668102089795e6,0.8266666666666667,0.1,0.9,0.2703068652768693,-16.167704028084678
rankine,2.8374949846322024e6,0.8266666666666667,0.1,0.9,0.3580542236269637,0.15049779124643148
brayton,2.8374949846322024e6,0.8266666666666667,0.1,0.9,0.2703808861602244,-13.324921362661284
rankine,3.3761698432507757e6,0.8266666666666667,0.1,0.9,0.36090964734099573,0.18084932286808808
brayton,3.3761698432507757e6,0.8266666666666667,0.1,0.9,0.27046885050198466,-10.935703802308453
rankine,4.017107650307785e6,0.8266666666666667,0.1,0.9,0.3642327650844859,0.20682700730700299
brayton,4.017107650307785e6,0.8266666666666667,0.1,0.9,0.27049373141173016,-8.88061081243027
rankine,4.779722177313052e6,0.8266666666666667,0.1,0.9,0.36779139948635364,0.22846306937064254
brayton,4.779722177313052e6,0.8266666666666667,0.1,0.9,0.2706029969326911,-7.193008292225953
rankine,5.687112739074311e6,0.8266666666666667,0.1,0.9,0.37157184581709957,0.24645957565685594
brayton,5.687112739074311e6,0.8266666666666667,0.1,0.9,0.2707328016891747,-5.774670305118141
rankine,6.766763863485315e6,0.8266666666666667,0.1,0.9,0.37561915726358486,0.26152657511290156
brayton,6.766763863485315e6,0.8266666666666667,0.1,0.9,0.2708869608539961,-4.5826359126018
rankine,8.051377787812903e6,0.8266666666666667,0.1,0.9,0.38006020985204536,0.27437843868025913
brayton,8.051377787812903e6,0.8266666666666667,0.1,0.9,0.2710699794487679,-3.580798829125306
rankine,9.579864997490564e6,0.8266666666666667,0.1,0.9,0.38456359071931767,0.28481681078109244
brayton,9.579864997490564e6,0.8266666666666667,0.1,0.9,0.2714734537167618,-2.7855641195403114
rankine,1.1398522810475966e7,0.8266666666666667,0.1,0.9,0.3891672239853353,0.293317356524871
brayton,1.1398522810475966e7,0.8266666666666667,0.1,0.9,0.27176504527955314,-2.0778225210008676
rankine,1.3562437706061097e7,0.8266666666666667,0.1,0.9,0.3939519548657284,0.30030281897991096
brayton,1.3562437706061097e7,0.8266666666666667,0.1,0.9,0.272079837439858,-1.477520985476517
rankine,1.6137153874161264e7,0.8266666666666667,0.1,0.9,0.3994681502171519,0.3066881102191954
brayton,1.6137153874161264e7,0.8266666666666667,0.1,0.9,0.2725186940318818,-0.9830054377680948
rankine,1.9200658524830006e7,0.8266666666666667,0.1,0.9,0.4073689697474743,0.3144604695988775
brayton,1.9200658524830006e7,0.8266666666666667,0.1,0.9,0.2729590055434279,-0.5573506158673047
rankine,2.284574409229823e7,0.8266666666666667,0.1,0.9,0.4187140237054984,0.32444569771761533
brayton,2.284574409229823e7,0.8266666666666667,0.1,0.9,0.2735211066136809,-0.2041391566727102
rankine,2.7182818883833066e7,0.8266666666666667,0.1,0.9,0.43383636382323054,0.2812407124983921
brayton,2.7182818883833066e7,0.8266666666666667,0.1,0.9,0.2741836302700065,0.0927616161488416
rankine,3.234325130694131e7,0.8266666666666667,0.1,0.9,0.45156132815643,0.3489786683117828
brayton,3.234325130694131e7,0.8266666666666667,0.1,0.9,0.27503121529679087,0.3370095708651615
rankine,3.848334897033504e7,0.8266666666666667,0.1,0.9,0.46372521115624454,0.35384907829009393
brayton,3.848334897033504e7,0.8266666666666667,0.1,0.9,0.275957734383491,0.5468762936942759
rankine,4.57890931841707e7,0.8266666666666667,0.1,0.9,0.4410498282220835,0.33887897928966393
brayton,4.57890931841707e7,0.8266666666666667,0.1,0.9,0.2769505663534282,0.7286013623964496
rankine,5.448177226584069e7,0.8266666666666667,0.1,0.9,0.4458042427158264,0.3424256193556585
brayton,5.448177226584069e7,0.8266666666666667,0.1,0.9,0.2782028879822025,0.8769715081319016
rankine,6.482468428208699e7,0.8266666666666667,0.1,0.9,0.4500784797500973,0.34550483531722354
brayton,6.482468428208699e7,0.8266666666666667,0.1,0.9,0.2896092571902831,0.6368280159070647
rankine,7.713111225104184e7,0.8266666666666667,0.1,0.9,0.3972319545623788,0.30184944581244466
brayton,7.713111225104184e7,0.8266666666666667,0.1,0.9,0.2820166560112456,0.8152555285063858
rankine,9.17738133701449e7,0.8266666666666667,0.1,0.9,0.3937872074462556,0.31563187986812735
brayton,9.17738133701449e7,0.8266666666666667,0.1,0.9,0.28346186182656363,0.8097348380459154
rankine,1.091963096951765e8,0.8266666666666667,0.1,0.9,0.46011276494176045,0.35298355842047957
brayton,1.091963096951765e8,0.8266666666666667,0.1,0.9,0.2870750703317505,0.6914440091854493
rankine,1.2992632226094094e8,0.8266666666666667,0.1,0.9,0.4634471697372252,0.3558811245585629
brayton,1.2992632226094094e8,0.8266666666666667,0.1,0.9,0.2881083294585891,0.6674443564950219
rankine,1.5459175555819675e8,0.8266666666666667,0.1,0.9,0.4477562627462769,0.34624024077017423
brayton,1.5459175555819675e8,0.8266666666666667,0.1,0.9,0.2908617429445489,0.607441056880332
rankine,1.839397165307878e8,0.8266666666666667,0.1,0.9,0.391012097274428,0.3683424201688571
brayton,1.839397165307878e8,0.8266666666666667,0.1,0.9,0.2945143359906518,0.5738377220896596
rankine,2.1885914417143464e8,0.8266666666666667,0.1,0.9,0.3929314438521304,0.3281851281082251
brayton,2.1885914417143464e8,0.8266666666666667,0.1,0.9,0.29817646298612743,0.5355009892452325
rankine,2.6040773515835792e8,0.8266666666666667,0.1,0.9,0.3936070806336147,0.3725896954029909
brayton,2.6040773515835792e8,0.8266666666666667,0.1,0.9,0.30221710155795034,0.5027648773705033
rankine,3.09843981100408e8,0.8266666666666667,0.1,0.9,0.39365418228949745,0.37264728848197337
brayton,3.09843981100408e8,0.8266666666666667,0.1,0.9,0.30637895017564565,0.4710961055699917
rankine,3.686652877871272e8,0.8266666666666667,0.1,0.9,0.39376450842959654,0.3619889258449086
brayton,3.686652877871272e8,0.8266666666666667,0.1,0.9,0.3297650149813065,0.4547246735003727
rankine,4.386533310618707e8,0.8266666666666667,0.1,0.9,0.401678897729265,0.36335913944210874
brayton,4.386533310618707e8,0.8266666666666667,0.1,0.9,0.3296665723532488,0.4544831946731971
rankine,5.219280231307794e8,0.8266666666666667,0.1,0.9,0.45606607393280396,0.36135961924622717
brayton,5.219280231307794e8,0.8266666666666667,0.1,0.9,0.32981504791911465,0.4548440887366626
rankine,6.210117239273419e8,0.8266666666666667,0.1,0.9,0.4650916902676241,0.3759420163435726
brayton,6.210117239273419e8,0.8266666666666667,0.1,0.9,0.33425833930788407,0.43492681012470535
rankine,7.389056424712714e8,0.8266666666666667,0.1,0.9,0.4453099887318934,0.37439156524840345
brayton,7.389056424712714e8,0.8266666666666667,0.1,0.9,0.3300018002181452,0.44313029198567
rankine,8.791807423908827e8,0.8266666666666667,0.1,0.9,0.4652014402697089,0.384056406377024
brayton,8.791807423908827e8,0.8266666666666667,0.1,0.9,0.3469206987482387,0.3957844815471777
rankine,1.0460859051039609e9,0.8266666666666667,0.1,0.9,0.4656452321834197,0.380473671394042
brayton,1.0460859051039609e9,0.8266666666666667,0.1,0.9,0.3660453859401922,0.35322397367504743
rankine,1.2446766268802671e9,0.8266666666666667,0.1,0.9,0.4656465014908877,0.3809063299255788
brayton,1.2446766268802671e9,0.8266666666666667,0.1,0.9,0.36601128515456205,0.35319103392564444
rankine,1.4809681479725866e9,0.8266666666666667,0.1,0.9,0.46371088335830113,0.3792220324627542
brayton,1.4809681479725866e9,0.8266666666666667,0.1,0.9,0.3659162201755012,0.35255856034989697
rankine,1.7621176520416307e9,0.8266666666666667,0.1,0.9,0.46570245630242557,0.2573523756726561
brayton,1.7621176520416307e9,0.8266666666666667,0.1,0.9,0.36602722230229656,0.3528349576110684
rankine,2.096641054628668e9,0.8266666666666667,0.1,0.9,0.4632753504727727,0.2941881736478841
brayton,2.096641054628668e9,0.8266666666666667,0.1,0.9,0.3660723406366656,0.34052480216449965
rankine,2.494670947119346e9,0.8266666666666667,0.1,0.9,0.4624152510033518,0.23906983683512328
brayton,2.494670947119346e9,0.8266666666666667,0.1,0.9,0.3661304199690223,0.28598321287739303
rankine,2.9682635092269273e9,0.8266666666666667,0.1,0.9,0.4652845136350514,0.21201867859641155
brayton,2.9682635092269273e9,0.8266666666666667,0.1,0.9,0.3661977391298069,0.24013361089508234
rankine,3.5317636862616854e9,0.8266666666666667,0.1,0.9,0.46532947012015924,0.17676774393316963
brayton,3.5317636862616854e9,0.8266666666666667,0.1,0.9,0.3662753295604849,0.20158722856039246
rankine,4.202239692272256e9,0.8266666666666667,0.1,0.9,0.4654807037644555,0.14897294664268124
brayton,4.202239692272256e9,0.8266666666666667,0.1,0.9,0.36636413045914484,0.16917651006535306
rankine,4.999999999999999e9,0.8266666666666667,0.1,0.9,0.463287568854868,0.09627512331699817
brayton,4.999999999999999e9,0.8266666666666667,0.1,0.9,0.3664648588271716,0.14191974661325302
rankine,1.0e6,0.8470833333333334,0.1,0.9,0.34630899951295835,-0.19724281497749208
brayton,1.0e6,0.8470833333333334,0.1,0.9,0.2700818898131675,-40.84489765109941
rankine,1.189841695416561e6,0.8470833333333334,0.1,0.9,0.34765409432227845,-0.11086450851284724
brayton,1.189841695416561e6,0.8470833333333334,0.1,0.9,0.2701134168071734,-34.06556254160947
rankine,1.4157232601517623e6,0.8470833333333334,0.1,0.9,0.34926901998939375,-0.03782760245616701
brayton,1.4157232601517623e6,0.8470833333333334,0.1,0.9,0.2701509094535146,-28.367881775928716
rankine,1.6844865640996376e6,0.8470833333333334,0.1,0.9,0.35113438321953994,0.023661647943082897
brayton,1.6844865640996376e6,0.8470833333333334,0.1,0.9,0.2701954922045292,-23.579274689766965
rankine,2.0042723493347345e6,0.8470833333333334,0.1,0.9,0.3532180635022796,0.07516872922454831
brayton,2.0042723493347345e6,0.8470833333333334,0.1,0.9,0.27024849963859343,-19.554696127755065
rankine,2.3847668102089795e6,0.8470833333333334,0.1,0.9,0.35561911799505275,0.11866264801747106
brayton,2.3847668102089795e6,0.8470833333333334,0.1,0.9,0.2703115149723905,-16.17224307879685
rankine,2.8374949846322024e6,0.8470833333333334,0.1,0.9,0.35824660591396496,0.15499266697254077
brayton,2.8374949846322024e6,0.8470833333333334,0.1,0.9,0.27038641531878493,-13.329462278499214
rankine,3.3761698432507757e6,0.8470833333333334,0.1,0.9,0.3611257996633983,0.18539603956045592
brayton,3.3761698432507757e6,0.8470833333333334,0.1,0.9,0.2704754247407688,-10.940246937310143
rankine,4.017107650307785e6,0.8470833333333334,0.1,0.9,0.36447350106171317,0.21143544046011753
brayton,4.017107650307785e6,0.8470833333333334,0.1,0.9,0.2705109476904789,-8.8907059728068
rankine,4.779722177313052e6,0.8470833333333334,0.1,0.9,0.3680576156657902,0.2331438653011333
brayton,4.779722177313052e6,0.8470833333333334,0.1,0.9,0.2706234477503212,-7.203102319713542
rankine,5.687112739074311e6,0.8470833333333334,0.1,0.9,0.3718640891272087,0.25122520348595245
brayton,5.687112739074311e6,0.8470833333333334,0.1,0.9,0.2707570871526308,-5.784762984707017
rankine,6.766763863485315e6,0.8470833333333334,0.1,0.9,0.3759373833556806,0.26639189286208564
brayton,6.766763863485315e6,0.8470833333333334,0.1,0.9,0.270915789280338,-4.59272698848937
rankine,8.051377787812903e6,0.8470833333333334,0.1,0.9,0.38040334340360205,0.27936143258494184
brayton,8.051377787812903e6,0.8470833333333334,0.1,0.9,0.2711041855870082,-3.590887996982124
rankine,9.579864997490564e6,0.8470833333333334,0.1,0.9,0.3849311340128261,0.28993726233499195
brayton,9.579864997490564e6,0.8470833333333334,0.1,0.9,0.2714919597295168,-2.7901328085645756
rankine,1.1398522810475966e7,0.8470833333333334,0.1,0.9,0.3895581090986827,0.2985987982884214
brayton,1.1398522810475966e7,0.8470833333333334,0.1,0.9,0.2717870133555398,-2.0823987002655344
rankine,1.3562437706061097e7,0.8470833333333334,0.1,0.9,0.3943693027820786,0.3057804257761104
brayton,1.3562437706061097e7,0.8470833333333334,0.1,0.9,0.2721095177556,-1.4827511953098074
rankine,1.6137153874161264e7,0.8470833333333334,0.1,0.9,0.4001022624457209,0.3126495720287731
brayton,1.6137153874161264e7,0.8470833333333334,0.1,0.9,0.27254960784312143,-0.9876011309873376
rankine,1.9200658524830006e7,0.8470833333333334,0.1,0.9,0.40824705881086454,0.3209769708171052
brayton,1.9200658524830006e7,0.8470833333333334,0.1,0.9,0.2730006675004083,-0.5625995314349921
rankine,2.284574409229823e7,0.8470833333333334,0.1,0.9,0.4201240580173843,0.33191082109549097
brayton,2.284574409229823e7,0.8470833333333334,0.1,0.9,0.27359032593753374,-0.21156494980573792
rankine,2.7182818883833066e7,0.8470833333333334,0.1,0.9,0.43539201379872794,0.3445594314098662
brayton,2.7182818883833066e7,0.8470833333333334,0.1,0.9,0.27385524174086273,0.123064512386176
rankine,3.234325130694131e7,0.8470833333333334,0.1,0.9,0.45386881527568834,0.35836187940528474
brayton,3.234325130694131e7,0.8470833333333334,0.1,0.9,0.2750320215965337,0.33704888556998747
rankine,3.848334897033504e7,0.8470833333333334,0.1,0.9,0.46347976036188,0.36131088272472134
brayton,3.848334897033504e7,0.8470833333333334,0.1,0.9,0.2760294338772358,0.5421886233997182
rankine,4.57890931841707e7,0.8470833333333334,0.1,0.9,0.46329513454629323,0.3104882639029618
brayton,4.57890931841707e7,0.8470833333333334,0.1,0.9,0.2771271400062575,0.7186318086535355
rankine,5.448177226584069e7,0.8470833333333334,0.1,0.9,0.44955380672129,0.3526504017709351
brayton,5.448177226584069e7,0.8470833333333334,0.1,0.9,0.27831534858418483,0.8715954196376887
rankine,6.482468428208699e7,0.8470833333333334,0.1,0.9,0.45516863672618413,0.35729484357431474
brayton,6.482468428208699e7,0.8470833333333334,0.1,0.9,0.2903967952798401,0.6386891541976736
rankine,7.713111225104184e7,0.8470833333333334,0.1,0.9,0.4583924442416676,0.3605879884914097
brayton,7.713111225104184e7,0.8470833333333334,0.1,0.9,0.28216950985336087,0.8201405697044577
rankine,9.17738133701449e7,0.8470833333333334,0.1,0.9,0.39408921746442926,0.318564222816083
brayton,9.17738133701449e7,0.8470833333333334,0.1,0.9,0.28358495362251634,0.8134561093277746
rankine,1.091963096951765e8,0.8470833333333334,0.1,0.9,0.4546917182026602,0.357285881769246
brayton,1.091963096951765e8,0.8470833333333334,0.1,0.9,0.28548227272611293,0.7303724360680375
rankine,1.2992632226094094e8,0.8470833333333334,0.1,0.9,0.46360405061570586,0.36310326013537086
brayton,1.2992632226094094e8,0.8470833333333334,0.1,0.9,0.28852229063596313,0.677224144054014
rankine,1.5459175555819675e8,0.8470833333333334,0.1,0.9,0.4583846192024408,0.3596537987645191
brayton,1.5459175555819675e8,0.8470833333333334,0.1,0.9,0.2914806465910015,0.624100154323549
rankine,1.839397165307878e8,0.8470833333333334,0.1,0.9,0.39327313183520807,0.3812241219088063
brayton,1.839397165307878e8,0.8470833333333334,0.1,0.9,0.2946061219467162,0.5753026405800531
rankine,2.1885914417143464e8,0.8470833333333334,0.1,0.9,0.3923537846502555,0.35828948234914604
brayton,2.1885914417143464e8,0.8470833333333334,0.1,0.9,0.2985124587821215,0.540928318073536
rankine,2.6040773515835792e8,0.8470833333333334,0.1,0.9,0.3930340702343432,0.38106180372624265
brayton,2.6040773515835792e8,0.8470833333333334,0.1,0.9,0.3026019329652756,0.5083618842240127
rankine,3.09843981100408e8,0.8470833333333334,0.1,0.9,0.39364548371461905,0.38187060132255657
brayton,3.09843981100408e8,0.8470833333333334,0.1,0.9,0.3076614554582323,0.4619380689302681
rankine,3.686652877871272e8,0.8470833333333334,0.1,0.9,0.3935236887008605,0.3816441691187793
brayton,3.686652877871272e8,0.8470833333333334,0.1,0.9,0.3290046546420873,0.46454227458205244
rankine,4.386533310618707e8,0.8470833333333334,0.1,0.9,0.39985131831301635,0.35758343865490627
brayton,4.386533310618707e8,0.8470833333333334,0.1,0.9,0.329606129335583,0.4657040766905298
rankine,5.219280231307794e8,0.8470833333333334,0.1,0.9,0.40729566757184177,0.37018634175603227
brayton,5.219280231307794e8,0.8470833333333334,0.1,0.9,0.32930214690447757,0.46474161980863316
rankine,6.210117239273419e8,0.8470833333333334,0.1,0.9,0.4652889605499668,0.3886392440839165
brayton,6.210117239273419e8,0.8470833333333334,0.1,0.9,0.3295878895850204,0.46542717198198225
rankine,7.389056424712714e8,0.8470833333333334,0.1,0.9,0.46543860222725264,0.38939840691810546
brayton,7.389056424712714e8,0.8470833333333334,0.1,0.9,0.3346410395712607,0.43171853923387815
rankine,8.791807423908827e8,0.8470833333333334,0.1,0.9,0.4641116296652237,0.393019710832595
brayton,8.791807423908827e8,0.8470833333333334,0.1,0.9,0.34496609467682726,0.4068441717860781
rankine,1.0460859051039609e9,0.8470833333333334,0.1,0.9,0.46564352234680717,0.38978485575061417
brayton,1.0460859051039609e9,0.8470833333333334,0.1,0.9,0.3659860340293656,0.3618711807976501
rankine,1.2446766268802671e9,0.8470833333333334,0.1,0.9,0.4655882880705,0.3921533032822
brayton,1.2446766268802671e9,0.8470833333333334,0.1,0.9,0.36589919647825686,0.36181827543535483
rankine,1.4809681479725866e9,0.8470833333333334,0.1,0.9,0.4654728390240177,0.38844541008047995
brayton,1.4809681479725866e9,0.8470833333333334,0.1,0.9,0.36593497646866247,0.36185986746693644
rankine,1.7621176520416307e9,0.8470833333333334,0.1,0.9,0.464853045632061,0.3569376271981207
brayton,1.7621176520416307e9,0.8470833333333334,0.1,0.9,0.3658681318615228,0.3613347780995406
rankine,2.096641054628668e9,0.8470833333333334,0.1,0.9,NaN,NaN
brayton,2.096641054628668e9,0.8470833333333334,0.1,0.9,0.3660356114228762,0.3405831041239721
rankine,2.494670947119346e9,0.8470833333333334,0.1,0.9,0.46312308995699836,0.246534297982563
brayton,2.494670947119346e9,0.8470833333333334,0.1,0.9,0.366087676240088,0.2860480097573793
rankine,2.9682635092269273e9,0.8470833333333334,0.1,0.9,0.4606856125961577,0.19917364654441083
brayton,2.9682635092269273e9,0.8470833333333334,0.1,0.9,0.36614822810141323,0.24020613570230476
rankine,3.5317636862616854e9,0.8470833333333334,0.1,0.9,0.46543810623072934,0.17640074431584007
brayton,3.5317636862616854e9,0.8470833333333334,0.1,0.9,0.36621831135636396,0.20166894837765892
rankine,4.202239692272256e9,0.8470833333333334,0.1,0.9,0.4650103748663088,0.14946816859812473
brayton,4.202239692272256e9,0.8470833333333334,0.1,0.9,0.36629894176080635,0.16926917048896017
rankine,4.999999999999999e9,0.8470833333333334,0.1,0.9,0.4654297209724578,0.12520795161487008
brayton,4.999999999999999e9,0.8470833333333334,0.1,0.9,0.3663910120450167,0.14202542462645684
rankine,1.0e6,0.8674999999999999,0.1,0.9,0.3463937453346225,-0.19292534873395972
brayton,1.0e6,0.8674999999999999,0.1,0.9,0.27008384312441935,-40.849431234793606
rankine,1.189841695416561e6,0.8674999999999999,0.1,0.9,0.3477524389771123,-0.10652726806039015
brayton,1.189841695416561e6,0.8674999999999999,0.1,0.9,0.2701157403785035,-34.07009695264321
rankine,1.4157232601517623e6,0.8674999999999999,0.1,0.9,0.3494103404476594,-0.033287996176393
brayton,1.4157232601517623e6,0.8674999999999999,0.1,0.9,0.2701536733434545,-28.37241717135897
rankine,1.6844865640996376e6,0.8674999999999999,0.1,0.9,0.3512649872025888,0.028050581036790367
brayton,1.6844865640996376e6,0.8674999999999999,0.1,0.9,0.2701987796754022,-23.583811256464106
rankine,2.0042723493347345e6,0.8674999999999999,0.1,0.9,0.3531659339918275,0.07862372508055016
brayton,2.0042723493347345e6,0.8674999999999999,0.1,0.9,0.2702524096233542,-19.55923408806136
rankine,2.3847668102089795e6,0.8674999999999999,0.1,0.9,0.3557063072100638,0.1227794171459905
brayton,2.3847668102089795e6,0.8674999999999999,0.1,0.9,0.2703161649933826,-16.176782697258965
rankine,2.8374949846322024e6,0.8674999999999999,0.1,0.9,0.35843868608821716,0.1594999314154255
brayton,2.8374949846322024e6,0.8674999999999999,0.1,0.9,0.27034879178097304,-13.297974724895226
rankine,3.3761698432507757e6,0.8674999999999999,0.1,0.9,0.36134157833763925,0.18995751144212059
brayton,3.3761698432507757e6,0.8674999999999999,0.1,0.9,0.2704307537975389,-10.908786669830915
rankine,4.017107650307785e6,0.8674999999999999,0.1,0.9,0.36471378423031764,0.21606145200695237
brayton,4.017107650307785e6,0.8674999999999999,0.1,0.9,0.2705281592557015,-8.900800795771483
rankine,4.779722177313052e6,0.8674999999999999,0.1,0.9,0.3683232935676459,0.23784560706565294
brayton,4.779722177313052e6,0.8674999999999999,0.1,0.9,0.270643891911169,-7.213195945721607
rankine,5.687112739074311e6,0.8674999999999999,0.1,0.9,0.37215570540712173,0.2560157955262462
brayton,5.687112739074311e6,0.8674999999999999,0.1,0.9,0.27078136321923096,-5.794855186580538
rankine,6.766763863485315e6,0.8674999999999999,0.1,0.9,0.37625489460293304,0.27128697326713513
brayton,6.766763863485315e6,0.8674999999999999,0.1,0.9,0.27094460444914026,-4.602817495945426
rankine,8.051377787812903e6,0.8674999999999999,0.1,0.9,0.38070854108643915,0.2843127351458319
brayton,8.051377787812903e6,0.8674999999999999,0.1,0.9,0.27113837303303223,-3.600976488458808
rankine,9.579864997490564e6,0.8674999999999999,0.1,0.9,0.3852995944572579,0.2951030177629389
brayton,9.579864997490564e6,0.8674999999999999,0.1,0.9,0.27151047088199454,-2.79470377876979
rankine,1.1398522810475966e7,0.8674999999999999,0.1,0.9,0.38996947492208633,0.3039632300084466
brayton,1.1398522810475966e7,0.8674999999999999,0.1,0.9,0.27180898866839076,-2.0869775939152464
rankine,1.3562437706061097e7,0.8674999999999999,0.1,0.9,0.3948306928737956,0.3113815819155682
brayton,1.3562437706061097e7,0.8674999999999999,0.1,0.9,0.2721392011565722,-1.4879839303338103
rankine,1.6137153874161264e7,0.8674999999999999,0.1,0.9,0.4007618324750406,0.31872278423674993
brayton,1.6137153874161264e7,0.8674999999999999,0.1,0.9,0.2725805359549378,-0.992200667544251
rankine,1.9200658524830006e7,0.8674999999999999,0.1,0.9,0.4091204281248877,0.3275870739751877
brayton,1.9200658524830006e7,0.8674999999999999,0.1,0.9,0.2727992752448152,-0.5367178566014754
rankine,2.284574409229823e7,0.8674999999999999,0.1,0.9,0.4217043061652219,0.2814198924115746
brayton,2.284574409229823e7,0.8674999999999999,0.1,0.9,0.27361975908645153,-0.2146701425390405
rankine,2.7182818883833066e7,0.8674999999999999,0.1,0.9,0.4371511695763335,0.352999934145826
brayton,2.7182818883833066e7,0.8674999999999999,0.1,0.9,0.2743002784130324,0.08219886485883876
rankine,3.234325130694131e7,0.8674999999999999,0.1,0.9,0.45634669667012306,0.3114324933059921
brayton,3.234325130694131e7,0.8674999999999999,0.1,0.9,0.2751009147920904,0.33174560495268146
rankine,3.848334897033504e7,0.8674999999999999,0.1,0.9,0.46326824773193687,0.3690362627346798
brayton,3.848334897033504e7,0.8674999999999999,0.1,0.9,0.2760409337499722,0.5415287399525996
rankine,4.57890931841707e7,0.8674999999999999,0.1,0.9,0.46196807296545894,0.3707995681657188
brayton,4.57890931841707e7,0.8674999999999999,0.1,0.9,0.277211801874396,0.7139031695999181
rankine,5.448177226584069e7,0.8674999999999999,0.1,0.9,0.452297238364462,0.3634499606395635
brayton,5.448177226584069e7,0.8674999999999999,0.1,0.9,0.27850843221159627,0.8622546406991585
rankine,6.482468428208699e7,0.8674999999999999,0.1,0.9,0.44472318214121076,0.3567570580617746
brayton,6.482468428208699e7,0.8674999999999999,0.1,0.9,0.29059880304070973,0.6431639566382947
rankine,7.713111225104184e7,0.8674999999999999,0.1,0.9,0.46295199442854684,0.37204005575532517
brayton,7.713111225104184e7,0.8674999999999999,0.1,0.9,0.2811668407606359,0.8890086946580129
rankine,9.17738133701449e7,0.8674999999999999,0.1,0.9,0.39424080117049565,0.3236650167773293
brayton,9.17738133701449e7,0.8674999999999999,0.1,0.9,0.2836646642198425,0.8158086034433012
rankine,1.091963096951765e8,0.8674999999999999,0.1,0.9,0.46151886685315446,0.37096583851995635
brayton,1.091963096951765e8,0.8674999999999999,0.1,0.9,0.28629946828458097,0.7248949930987948
rankine,1.2992632226094094e8,0.8674999999999999,0.1,0.9,0.4634861151670755,0.37229511319535913
brayton,1.2992632226094094e8,0.8674999999999999,0.1,0.9,0.2885942992140571,0.6787553887174893
rankine,1.5459175555819675e8,0.8674999999999999,0.1,0.9,0.3948325346690217,0.31308271483703354
brayton,1.5459175555819675e8,0.8674999999999999,0.1,0.9,0.2917343757683796,0.6293014741350079
rankine,1.839397165307878e8,0.8674999999999999,0.1,0.9,0.4242595071963644,0.3634130279717722
brayton,1.839397165307878e8,0.8674999999999999,0.1,0.9,0.2949286897571296,0.5811706260075316
rankine,2.1885914417143464e8,0.8674999999999999,0.1,0.9,0.3933869873510959,0.38860678662715464
brayton,2.1885914417143464e8,0.8674999999999999,0.1,0.9,0.29867100805007696,0.5433119945719391
rankine,2.6040773515835792e8,0.8674999999999999,0.1,0.9,0.39351950252305545,0.39089873594042857
brayton,2.6040773515835792e8,0.8674999999999999,0.1,0.9,0.30298865159194266,0.5140213438653634
rankine,3.09843981100408e8,0.8674999999999999,0.1,0.9,0.39349004612842287,0.3908558082978544
brayton,3.09843981100408e8,0.8674999999999999,0.1,0.9,0.3295649197772027,0.476953158472016
rankine,3.686652877871272e8,0.8674999999999999,0.1,0.9,0.39331347031339536,0.3906516818250828
brayton,3.686652877871272e8,0.8674999999999999,0.1,0.9,0.32933266184466736,0.47643874247563733
rankine,4.386533310618707e8,0.8674999999999999,0.1,0.9,0.4000901978383691,0.3659172358276779
brayton,4.386533310618707e8,0.8674999999999999,0.1,0.9,0.32959482837596854,0.47698944884246586
rankine,5.219280231307794e8,0.8674999999999999,0.1,0.9,0.4652211694667213,0.37995233934315054
brayton,5.219280231307794e8,0.8674999999999999,0.1,0.9,0.32922031985135647,0.4762941240416715
rankine,6.210117239273419e8,0.8674999999999999,0.1,0.9,0.4616191168154756,0.4005689389641329
brayton,6.210117239273419e8,0.8674999999999999,0.1,0.9,0.33934697390600543,0.4310142668579392
rankine,7.389056424712714e8,0.8674999999999999,0.1,0.9,0.46321043919873917,0.40160106472004087
