cycle_type,total_heat_load,breeder_heat_load,divertor_heat_load,wall_heat_load,thermal_efficiency_cycle,thermal_efficiency_plant
rankine,3.2374476848698943e6,0.675,0.6333333333333333,0.3666666666666667,0.3587959043905149,0.14346003733569024
brayton,3.2374476848698943e6,0.675,0.6333333333333333,0.3666666666666667,0.27035404050980294,-11.408068433056778
rankine,4.342636207227237e6,0.675,0.6333333333333333,0.3666666666666667,0.36403017998941156,0.18549889281882315
brayton,4.342636207227237e6,0.675,0.6333333333333333,0.3666666666666667,0.27050305156625065,-8.06789714305337
rankine,5.825110106475398e6,0.675,0.6333333333333333,0.3666666666666667,0.3700519678231571,0.2162541119372764
brayton,5.825110106475398e6,0.675,0.6333333333333333,0.3666666666666667,0.2707023978764064,-5.577769899015201
rankine,7.813665739739025e6,0.675,0.6333333333333333,0.3666666666666667,0.37686950506336736,0.23853880949524686
brayton,7.813665739739025e6,0.675,0.6333333333333333,0.3666666666666667,0.2709688406543814,-3.721346078264715
rankine,1.0481067512269437e7,0.675,0.6333333333333333,0.3666666666666667,0.3842403909924741,0.2540194159391188
brayton,1.0481067512269437e7,0.675,0.6333333333333333,0.3666666666666667,0.271324531873432,-2.3373407899916607
rankine,1.4059057535320025e7,0.675,0.6333333333333333,0.3666666666666667,0.3919488831768564,0.26396036742025486
brayton,1.4059057535320025e7,0.675,0.6333333333333333,0.3666666666666667,0.27179859849982124,-1.3055125463091906
rankine,1.885848922832096e7,0.675,0.6333333333333333,0.3666666666666667,0.4008907896504368,0.2704040987176687
brayton,1.885848922832096e7,0.675,0.6333333333333333,0.3666666666666667,0.272429074698576,-0.536216754174236
rankine,2.5296334059465367e7,0.675,0.6333333333333333,0.3666666666666667,0.41619371271990635,0.2786007557204908
brayton,2.5296334059465367e7,0.675,0.6333333333333333,0.3666666666666667,0.27296646134746305,0.06648603816000165
rankine,3.393190775256175e7,0.675,0.6333333333333333,0.3666666666666667,0.4400391219749068,0.2887385457691476
brayton,3.393190775256175e7,0.675,0.6333333333333333,0.3666666666666667,0.2748378900820183,0.43032669174385263
rankine,4.551546326917436e7,0.675,0.6333333333333333,0.3666666666666667,0.4637068590271438,0.29167359126721093
brayton,4.551546326917436e7,0.675,0.6333333333333333,0.3666666666666667,0.2758215809568578,0.7841555745230276
rankine,6.105337229237153e7,0.675,0.6333333333333333,0.3666666666666667,0.44768116139009484,0.2887859196290824
brayton,6.105337229237153e7,0.675,0.6333333333333333,0.3666666666666667,0.2784916159331837,0.9884823000995038
rankine,8.189555813651161e7,0.675,0.6333333333333333,0.3666666666666667,0.43828667460791626,0.2853748031696687
brayton,8.189555813651161e7,0.675,0.6333333333333333,0.3666666666666667,0.28824904833446363,0.5904777780183181
rankine,1.0985277619674985e8,0.675,0.6333333333333333,0.3666666666666667,0.4593252402739533,0.29309127769409404
brayton,1.0985277619674985e8,0.675,0.6333333333333333,0.3666666666666667,0.2942455253961661,0.5002692619210769
rankine,1.4735393118656895e8,0.675,0.6333333333333333,0.3666666666666667,0.4625431861681226,0.29372248984100047
brayton,1.4735393118656895e8,0.675,0.6333333333333333,0.3666666666666667,0.2887121956850107,0.5979267119092244
rankine,1.9765709878143796e8,0.675,0.6333333333333333,0.3666666666666667,0.4611891510595725,0.293347521154937
brayton,1.9765709878143796e8,0.675,0.6333333333333333,0.3666666666666667,0.29384189149079165,0.5210647894036791
rankine,2.651325850901773e8,0.675,0.6333333333333333,0.3666666666666667,0.3929933252551078,0.30337735229139917
brayton,2.651325850901773e8,0.675,0.6333333333333333,0.3666666666666667,0.29994562442305106,0.4617140269836054
rankine,3.556426159746977e8,0.675,0.6333333333333333,0.3666666666666667,0.3939336516445273,0.30462116401909933
brayton,3.556426159746977e8,0.675,0.6333333333333333,0.3666666666666667,0.3069822614975404,0.4147412709706587
rankine,4.7705064337643623e8,0.675,0.6333333333333333,0.3666666666666667,0.3967561193171325,0.28559037956318056
brayton,4.7705064337643623e8,0.675,0.6333333333333333,0.3666666666666667,0.3300470357907269,0.3704087283540607
rankine,6.399045168480675e8,0.675,0.6333333333333333,0.3666666666666667,0.4111988179276266,0.2969294132786461
brayton,6.399045168480675e8,0.675,0.6333333333333333,0.3666666666666667,0.32985147596434017,0.37102581067845575
rankine,8.58352873783763e8,0.675,0.6333333333333333,0.3666666666666667,0.46557528365213385,0.31182425225916965
brayton,8.58352873783763e8,0.675,0.6333333333333333,0.3666666666666667,0.34703720604204435,0.3239121386737418
rankine,1.1513743637283602e9,0.675,0.6333333333333333,0.3666666666666667,0.4656750740524891,0.3119188549078883
brayton,1.1513743637283602e9,0.675,0.6333333333333333,0.3666666666666667,0.34423594199658036,0.3290278300546281
rankine,1.5444265009647338e9,0.675,0.6333333333333333,0.3666666666666667,0.46465663603610463,0.3088591223831144
brayton,1.5444265009647338e9,0.675,0.6333333333333333,0.3666666666666667,0.35037506712062094,0.3167296291882279
rankine,2.0716573966075604e9,0.675,0.6333333333333333,0.3666666666666667,0.4653657045480861,0.30328815637611006
brayton,2.0716573966075604e9,0.675,0.6333333333333333,0.3666666666666667,0.3596382583285379,0.2912514540380867
rankine,2.7788725240326695e9,0.675,0.6333333333333333,0.3666666666666667,0.46550144444108366,0.2246323391587226
brayton,2.7788725240326695e9,0.675,0.6333333333333333,0.3666666666666667,0.3665011757838559,0.25706472339854813
rankine,3.72751426827092e9,0.675,0.6333333333333333,0.3666666666666667,0.4650898915450554,0.1638388502985234
brayton,3.72751426827092e9,0.675,0.6333333333333333,0.3666666666666667,0.36670857989018335,0.1912223151508633
rankine,4.999999999999999e9,0.675,0.6333333333333333,0.3666666666666667,0.4647449311939148,0.08810820160088195
brayton,4.999999999999999e9,0.675,0.6333333333333333,0.3666666666666667,0.36694761031337053,0.14199455915662518
rankine,1.0e6,0.71,0.6333333333333333,0.3666666666666667,0.3457872199671713,-0.22364299062373383
brayton,1.0e6,0.71,0.6333333333333333,0.3666666666666667,0.2700698467436099,-40.816989219703586
rankine,1.3413764884981478e6,0.71,0.6333333333333333,0.3666666666666667,0.34806541012164116,-0.0858370277333178
brayton,1.3413764884981478e6,0.71,0.6333333333333333,0.3666666666666667,0.27012242359264316,-30.00344579881629
rankine,1.7992908838956216e6,0.71,0.6333333333333333,0.3666666666666667,0.3508925065998074,0.016535954938075803
brayton,1.7992908838956216e6,0.71,0.6333333333333333,0.3666666666666667,0.2701928781792501,-21.94190501654149
rankine,2.4135264876266425e6,0.71,0.6333333333333333,0.3666666666666667,0.3547242234801984,0.09401098949841646
brayton,2.4135264876266425e6,0.71,0.6333333333333333,0.3666666666666667,0.27025445091800815,-15.899830343855886
rankine,3.2374476848698943e6,0.71,0.6333333333333333,0.3666666666666667,0.3591476934551231,0.15080765789609885
brayton,3.2374476848698943e6,0.71,0.6333333333333333,0.3666666666666667,0.27036973955277943,-11.419424501661828
rankine,4.342636207227237e6,0.71,0.6333333333333333,0.3666666666666667,0.36445399457385996,0.1929881396841252
brayton,4.342636207227237e6,0.71,0.6333333333333333,0.3666666666666667,0.2705240695627036,-8.079255065098737
rankine,5.825110106475398e6,0.71,0.6333333333333333,0.3666666666666667,0.3705939451230744,0.2240171337991429
brayton,5.825110106475398e6,0.71,0.6333333333333333,0.3666666666666667,0.2707305186365544,-5.589130308122254
rankine,7.813665739739025e6,0.71,0.6333333333333333,0.3666666666666667,0.3774710727934014,0.24649739135899817
brayton,7.813665739739025e6,0.71,0.6333333333333333,0.3666666666666667,0.27100643178996886,-3.732709825078256
rankine,1.0481067512269437e7,0.71,0.6333333333333333,0.3666666666666667,0.38488983425971557,0.2622414784379239
brayton,1.0481067512269437e7,0.71,0.6333333333333333,0.3666666666666667,0.27137472453761624,-2.348709016841618
rankine,1.4059057535320025e7,0.71,0.6333333333333333,0.3666666666666667,0.39265180803581967,0.27255767173678946
brayton,1.4059057535320025e7,0.71,0.6333333333333333,0.3666666666666667,0.2718655136057452,-1.3168867878205397
rankine,1.885848922832096e7,0.71,0.6333333333333333,0.3666666666666667,0.40196255677788395,0.27987370108912457
brayton,1.885848922832096e7,0.71,0.6333333333333333,0.3666666666666667,0.272518100607241,-0.5475990730496425
rankine,2.5296334059465367e7,0.71,0.6333333333333333,0.3666666666666667,0.41855135635178464,0.29006010312563635
brayton,2.5296334059465367e7,0.71,0.6333333333333333,0.3666666666666667,0.2733832835492125,0.025989389317844003
rankine,3.393190775256175e7,0.71,0.6333333333333333,0.3666666666666667,0.44359081772574704,0.30222389056546184
brayton,3.393190775256175e7,0.71,0.6333333333333333,0.3666666666666667,0.2749422183963205,0.42270959442897493
rankine,4.551546326917436e7,0.71,0.6333333333333333,0.3666666666666667,0.4636634686948926,0.3032999770715481
brayton,4.551546326917436e7,0.71,0.6333333333333333,0.3666666666666667,0.27602706836251256,0.7727281955529208
rankine,6.105337229237153e7,0.71,0.6333333333333333,0.3666666666666667,0.4444500784041516,0.29881109940929207
brayton,6.105337229237153e7,0.71,0.6333333333333333,0.3666666666666667,0.28034854083368,0.7613955528987498
rankine,8.189555813651161e7,0.71,0.6333333333333333,0.3666666666666667,0.4449597332320986,0.2997555479451204
brayton,8.189555813651161e7,0.71,0.6333333333333333,0.3666666666666667,0.29275714777065487,0.5482148427853124
rankine,1.0985277619674985e8,0.71,0.6333333333333333,0.3666666666666667,0.4556557716491326,0.3051652413466852
brayton,1.0985277619674985e8,0.71,0.6333333333333333,0.3666666666666667,0.29474137421749624,0.5192346809617703
rankine,1.4735393118656895e8,0.71,0.6333333333333333,0.3666666666666667,0.4567271493832805,0.30581228049692877
brayton,1.4735393118656895e8,0.71,0.6333333333333333,0.3666666666666667,0.2891061862023978,0.6060642295951109
rankine,1.9765709878143796e8,0.71,0.6333333333333333,0.3666666666666667,0.4630092678988247,0.3099455784074432
brayton,1.9765709878143796e8,0.71,0.6333333333333333,0.3666666666666667,0.29434240030848413,0.5294294079902466
rankine,2.651325850901773e8,0.71,0.6333333333333333,0.3666666666666667,0.39301783782360333,0.31916702947917575
brayton,2.651325850901773e8,0.71,0.6333333333333333,0.3666666666666667,0.300573597004121,0.47037969553434356
rankine,3.556426159746977e8,0.71,0.6333333333333333,0.3666666666666667,0.3937328459185062,0.32015572141824866
brayton,3.556426159746977e8,0.71,0.6333333333333333,0.3666666666666667,0.3077598242962376,0.4238043232821793
rankine,4.7705064337643623e8,0.71,0.6333333333333333,0.3666666666666667,0.3946368810603724,0.29294644946659987
brayton,4.7705064337643623e8,0.71,0.6333333333333333,0.3666666666666667,0.3294707923847173,0.3897736398136311
rankine,6.399045168480675e8,0.71,0.6333333333333333,0.3666666666666667,0.4495349225388846,0.32309813568554424
brayton,6.399045168480675e8,0.71,0.6333333333333333,0.3666666666666667,0.3301352365390039,0.39046237516992777
rankine,8.58352873783763e8,0.71,0.6333333333333333,0.3666666666666667,0.4653727763700253,0.32682522039092543
brayton,8.58352873783763e8,0.71,0.6333333333333333,0.3666666666666667,0.3418925855259993,0.35364599060909363
rankine,1.1513743637283602e9,0.71,0.6333333333333333,0.3666666666666667,0.46568975377911914,0.3270886050484134
brayton,1.1513743637283602e9,0.71,0.6333333333333333,0.3666666666666667,0.3563181851533461,0.31795533057417036
rankine,1.5444265009647338e9,0.71,0.6333333333333333,0.3666666666666667,0.4640480579445495,0.3230497738522654
brayton,1.5444265009647338e9,0.71,0.6333333333333333,0.3666666666666667,0.36159383673616574,0.3063474358184569
rankine,2.0716573966075604e9,0.71,0.6333333333333333,0.3666666666666667,0.4655711989963922,0.30121850242777903
brayton,2.0716573966075604e9,0.71,0.6333333333333333,0.3666666666666667,0.36093931971087,0.2964177579317051
rankine,2.7788725240326695e9,0.71,0.6333333333333333,0.3666666666666667,0.4654141727384623,0.22543936934961972
brayton,2.7788725240326695e9,0.71,0.6333333333333333,0.3666666666666667,0.3664304599052609,0.2571253184285428
rankine,3.72751426827092e9,0.71,0.6333333333333333,0.3666666666666667,0.4653816964177564,0.1624103558471407
brayton,3.72751426827092e9,0.71,0.6333333333333333,0.3666666666666667,0.3666239020853289,0.19133149179345232
rankine,4.999999999999999e9,0.71,0.6333333333333333,0.3666666666666667,0.4651462207755188,0.11880365906934853
brayton,4.999999999999999e9,0.71,0.6333333333333333,0.3666666666666667,0.36685186875274434,0.1421689020321213
rankine,1.0e6,0.745,0.6333333333333333,0.3666666666666667,0.34592725757353926,-0.21658294747118756
brayton,1.0e6,0.745,0.6333333333333333,0.3666666666666667,0.2700730654145779,-40.824453738449606
rankine,1.3413764884981478e6,0.745,0.6333333333333333,0.3666666666666667,0.3482453887716839,-0.07872650100230305
brayton,1.3413764884981478e6,0.745,0.6333333333333333,0.3666666666666667,0.2701267390197569,-30.010912148520962
rankine,1.7992908838956216e6,0.745,0.6333333333333333,0.3666666666666667,0.3512735926520052,0.02450567843197138
brayton,1.7992908838956216e6,0.745,0.6333333333333333,0.3666666666666667,0.27019866315725594,-21.94937382209083
rankine,2.4135264876266425e6,0.745,0.6333333333333333,0.3666666666666667,0.3550096462344312,0.10127831257339082
brayton,2.4135264876266425e6,0.745,0.6333333333333333,0.3666666666666667,0.27029501050899374,-15.939457613349205
rankine,3.2374476848698943e6,0.745,0.6333333333333333,0.3666666666666667,0.35949845188824814,0.15819231081034857
brayton,3.2374476848698943e6,0.745,0.6333333333333333,0.3666666666666667,0.27038543705451334,-11.430781817236019
rankine,4.342636207227237e6,0.745,0.6333333333333333,0.3666666666666667,0.36487637472306267,0.20052712585343535
brayton,4.342636207227237e6,0.745,0.6333333333333333,0.3666666666666667,0.2705450847959546,-8.090614659768018
rankine,5.825110106475398e6,0.745,0.6333333333333333,0.3666666666666667,0.3710915623620681,0.23175779266013852
brayton,5.825110106475398e6,0.745,0.6333333333333333,0.3666666666666667,0.27075863444875736,-5.60049296079207
rankine,7.813665739739025e6,0.745,0.6333333333333333,0.3666666666666667,0.37805280355679083,0.25451552082768447
brayton,7.813665739739025e6,0.745,0.6333333333333333,0.3666666666666667,0.2710440140799092,-3.7440765812538057
rankine,1.0481067512269437e7,0.745,0.6333333333333333,0.3666666666666667,0.3855838934218556,0.2706560626967993
brayton,1.0481067512269437e7,0.745,0.6333333333333333,0.3666666666666667,0.27142490142242726,-2.3600812801986533
rankine,1.4059057535320025e7,0.745,0.6333333333333333,0.3666666666666667,0.3933637567497661,0.28133296438047184
brayton,1.4059057535320025e7,0.745,0.6333333333333333,0.3666666666666667,0.2719324006449949,-1.328266443482911
rankine,1.885848922832096e7,0.745,0.6333333333333333,0.3666666666666667,0.4032105400547905,0.2897822542150059
brayton,1.885848922832096e7,0.745,0.6333333333333333,0.3666666666666667,0.27282032188503336,-0.5867119021023872
rankine,2.5296334059465367e7,0.745,0.6333333333333333,0.3666666666666667,0.4209860746426446,0.30196937195092866
brayton,2.5296334059465367e7,0.745,0.6333333333333333,0.3666666666666667,0.2737812681387741,-0.012922503047780642
rankine,3.393190775256175e7,0.745,0.6333333333333333,0.3666666666666667,0.4475450287999667,0.31663431022590327
brayton,3.393190775256175e7,0.745,0.6333333333333333,0.3666666666666667,0.27468187829094515,0.4422908594377113
rankine,4.551546326917436e7,0.745,0.6333333333333333,0.3666666666666667,0.4634104432762738,0.3119683023381349
brayton,4.551546326917436e7,0.745,0.6333333333333333,0.3666666666666667,0.27623228937926014,0.7612832977918786
rankine,6.105337229237153e7,0.745,0.6333333333333333,0.3666666666666667,0.453987991620017,0.31655066168687895
brayton,6.105337229237153e7,0.745,0.6333333333333333,0.3666666666666667,0.27825445378922997,0.99927788939146
rankine,8.189555813651161e7,0.745,0.6333333333333333,0.3666666666666667,0.460873988578563,0.3207116941102821
brayton,8.189555813651161e7,0.745,0.6333333333333333,0.3666666666666667,0.2806644060572433,0.8162204795476233
rankine,1.0985277619674985e8,0.745,0.6333333333333333,0.3666666666666667,0.45843931368110113,0.3188057071845718
brayton,1.0985277619674985e8,0.745,0.6333333333333333,0.3666666666666667,0.288155137420967,0.6153903090524364
rankine,1.4735393118656895e8,0.745,0.6333333333333333,0.3666666666666667,0.46166647020977447,0.31962854069776103
brayton,1.4735393118656895e8,0.745,0.6333333333333333,0.3666666666666667,0.2895029762897885,0.6143043554650145
rankine,1.9765709878143796e8,0.745,0.6333333333333333,0.3666666666666667,0.46432267241709335,0.32371644759777796
brayton,1.9765709878143796e8,0.745,0.6333333333333333,0.3666666666666667,0.29484746116625316,0.537931785836798
rankine,2.651325850901773e8,0.745,0.6333333333333333,0.3666666666666667,0.39338490744984156,0.33543973566839536
brayton,2.651325850901773e8,0.745,0.6333333333333333,0.3666666666666667,0.29988062947890026,0.45953453507118425
rankine,3.556426159746977e8,0.745,0.6333333333333333,0.3666666666666667,0.3936427668968703,0.33588372582455217
brayton,3.556426159746977e8,0.745,0.6333333333333333,0.3666666666666667,0.31429413645559146,0.39757779427067264
rankine,4.7705064337643623e8,0.745,0.6333333333333333,0.3666666666666667,0.3982864554045358,0.31528572251351206
brayton,4.7705064337643623e8,0.745,0.6333333333333333,0.3666666666666667,0.3294545898524186,0.40889008802042137
rankine,6.399045168480675e8,0.745,0.6333333333333333,0.3666666666666667,0.46360007662843983,0.345864926293711
brayton,6.399045168480675e8,0.745,0.6333333333333333,0.3666666666666667,0.32962098655609007,0.4094058584533372
rankine,8.58352873783763e8,0.745,0.6333333333333333,0.3666666666666667,0.4501588473487512,0.33999142816751526
brayton,8.58352873783763e8,0.745,0.6333333333333333,0.3666666666666667,0.33920411930465066,0.3722951568635905
rankine,1.1513743637283602e9,0.745,0.6333333333333333,0.3666666666666667,0.4656841169467134,0.3430692683799378
brayton,1.1513743637283602e9,0.745,0.6333333333333333,0.3666666666666667,0.3589854479825938,0.3253702954890567
rankine,1.5444265009647338e9,0.745,0.6333333333333333,0.3666666666666667,0.46432949041686966,0.341136499639068
brayton,1.5444265009647338e9,0.745,0.6333333333333333,0.3666666666666667,0.365117217260554,0.3183776909289835
rankine,2.0716573966075604e9,0.745,0.6333333333333333,0.3666666666666667,0.4604302551871392,0.277756163263016
brayton,2.0716573966075604e9,0.745,0.6333333333333333,0.3666666666666667,0.36282491263325156,0.31208664185123025
rankine,2.7788725240326695e9,0.745,0.6333333333333333,0.3666666666666667,0.46526260724795576,0.22547189828280134
brayton,2.7788725240326695e9,0.745,0.6333333333333333,0.3666666666666667,0.3663571722085681,0.257169715464159
rankine,3.72751426827092e9,0.745,0.6333333333333333,0.3666666666666667,0.4652349754857784,0.16560720446197186
brayton,3.72751426827092e9,0.745,0.6333333333333333,0.3666666666666667,0.3665347013374147,0.1914189408272211
rankine,4.999999999999999e9,0.745,0.6333333333333333,0.3666666666666667,0.4649194598827795,0.12109795946627433
brayton,4.999999999999999e9,0.745,0.6333333333333333,0.3666666666666667,0.3667482077933675,0.14231410000399514
rankine,1.0e6,0.78,0.6333333333333333,0.3666666666666667,0.34606711844057203,-0.20951148293646082
brayton,1.0e6,0.78,0.6333333333333333,0.3666666666666667,0.27007628426386265,-40.831918951732604
rankine,1.3413764884981478e6,0.78,0.6333333333333333,0.3666666666666667,0.3482859679009942,-0.07253590457215253
brayton,1.3413764884981478e6,0.78,0.6333333333333333,0.3666666666666667,0.27013105476743504,-30.018379429871516
rankine,1.7992908838956216e6,0.78,0.6333333333333333,0.3666666666666667,0.3515014609797932,0.031704342056121826
brayton,1.7992908838956216e6,0.78,0.6333333333333333,0.3666666666666667,0.27020444871137717,-21.95684387734651
rankine,2.4135264876266425e6,0.78,0.6333333333333333,0.3666666666666667,0.3552970418965409,0.10858421613561542
brayton,2.4135264876266425e6,0.78,0.6333333333333333,0.3666666666666667,0.2703027648488566,-15.946931389182403
rankine,3.2374476848698943e6,0.78,0.6333333333333333,0.3666666666666667,0.3598965425790952,0.16577113343385375
brayton,3.2374476848698943e6,0.78,0.6333333333333333,0.3666666666666667,0.2704011330148206,-11.442140379724572
rankine,4.342636207227237e6,0.78,0.6333333333333333,0.3666666666666667,0.36530773588199505,0.2081433451801037
brayton,4.342636207227237e6,0.78,0.6333333333333333,0.3666666666666667,0.2705660972655589,-8.101975926963021
rankine,5.825110106475398e6,0.78,0.6333333333333333,0.3666666666666667,0.37154018483744744,0.2394644123308739
brayton,5.825110106475398e6,0.78,0.6333333333333333,0.3666666666666667,0.27078674531194047,-5.61185785684771
rankine,7.813665739739025e6,0.78,0.6333333333333333,0.3666666666666667,0.37861483947686014,0.262593276412434
brayton,7.813665739739025e6,0.78,0.6333333333333333,0.3666666666666667,0.27108158752160416,-3.7554463464731693
rankine,1.0481067512269437e7,0.78,0.6333333333333333,0.3666666666666667,0.3862140341588698,0.2791007082854009
brayton,1.0481067512269437e7,0.78,0.6333333333333333,0.3666666666666667,0.2714750625215774,-2.3714575794901473
rankine,1.4059057535320025e7,0.78,0.6333333333333333,0.3666666666666667,0.39405111238241186,0.2902444383250925
brayton,1.4059057535320025e7,0.78,0.6333333333333333,0.3666666666666667,0.2719992596023524,-1.3396515122660446
rankine,1.885848922832096e7,0.78,0.6333333333333333,0.3666666666666667,0.40456781993797497,0.30006636507057316
brayton,1.885848922832096e7,0.78,0.6333333333333333,0.3666666666666667,0.2728796337147269,-0.5942851726068179
rankine,2.5296334059465367e7,0.78,0.6333333333333333,0.3666666666666667,0.42374787344188247,0.26084192206565526
brayton,2.5296334059465367e7,0.78,0.6333333333333333,0.3666666666666667,0.27386017896075043,-0.020534662346420873
rankine,3.393190775256175e7,0.78,0.6333333333333333,0.3666666666666667,0.45149824908065905,0.331633784264583
brayton,3.393190775256175e7,0.78,0.6333333333333333,0.3666666666666667,0.2751514441621331,0.40740464692506995
rankine,4.551546326917436e7,0.78,0.6333333333333333,0.3666666666666667,0.46374436769090976,0.3124698114796053
brayton,4.551546326917436e7,0.78,0.6333333333333333,0.3666666666666667,0.2764372434819202,0.7498208920382579
rankine,6.105337229237153e7,0.78,0.6333333333333333,0.3666666666666667,0.4435517451045131,0.3246612551451141
brayton,6.105337229237153e7,0.78,0.6333333333333333,0.3666666666666667,0.2785222750225814,0.9877771248133097
rankine,8.189555813651161e7,0.78,0.6333333333333333,0.3666666666666667,0.46342694109491,0.33605236392603954
brayton,8.189555813651161e7,0.78,0.6333333333333333,0.3666666666666667,0.28195086516421486,0.7950963804314067
rankine,1.0985277619674985e8,0.78,0.6333333333333333,0.3666666666666667,0.4605966472093981,0.3352529578463802
brayton,1.0985277619674985e8,0.78,0.6333333333333333,0.3666666666666667,0.2854374808986987,0.7230942574173629
rankine,1.4735393118656895e8,0.78,0.6333333333333333,0.3666666666666667,0.46139102001689913,0.3354980674139614
brayton,1.4735393118656895e8,0.78,0.6333333333333333,0.3666666666666667,0.2899025012346904,0.6226473065684722
rankine,1.9765709878143796e8,0.78,0.6333333333333333,0.3666666666666667,0.39400124486371724,0.3123641388524151
brayton,1.9765709878143796e8,0.78,0.6333333333333333,0.3666666666666667,0.29535693328407786,0.5465723134785799
rankine,2.651325850901773e8,0.78,0.6333333333333333,0.3666666666666667,0.3933924707917872,0.3512277965772853
brayton,2.651325850901773e8,0.78,0.6333333333333333,0.3666666666666667,0.30079513579613437,0.4723704931374417
rankine,3.556426159746977e8,0.78,0.6333333333333333,0.3666666666666667,0.3935926656300809,0.3516013086723806
brayton,3.556426159746977e8,0.78,0.6333333333333333,0.3666666666666667,0.3295076914340993,0.42852198692502197
rankine,4.7705064337643623e8,0.78,0.6333333333333333,0.3666666666666667,0.4010735560071176,0.33212910972359555
brayton,4.7705064337643623e8,0.78,0.6333333333333333,0.3666666666666667,0.3298093126419188,0.4290777346279776
rankine,6.399045168480675e8,0.78,0.6333333333333333,0.3666666666666667,0.46561188259394237,0.35774765988772317
brayton,6.399045168480675e8,0.78,0.6333333333333333,0.3666666666666667,0.3380626448320946,0.39765049752168913
rankine,8.58352873783763e8,0.78,0.6333333333333333,0.3666666666666667,0.46519858175184947,0.3627826193737378
brayton,8.58352873783763e8,0.78,0.6333333333333333,0.3666666666666667,0.34572897896333055,0.3718080032136788
rankine,1.1513743637283602e9,0.78,0.6333333333333333,0.3666666666666667,0.4656186447647169,0.3216631073429579
brayton,1.1513743637283602e9,0.78,0.6333333333333333,0.3666666666666667,0.36610532227189274,0.33331066909175266
rankine,1.5444265009647338e9,0.78,0.6333333333333333,0.3666666666666667,0.4649658792167515,0.3573931684850803
brayton,1.5444265009647338e9,0.78,0.6333333333333333,0.3666666666666667,0.3660023235023163,0.3332503379080858
rankine,2.0716573966075604e9,0.78,0.6333333333333333,0.3666666666666667,0.46428363792015237,0.23677793334068276
brayton,2.0716573966075604e9,0.78,0.6333333333333333,0.3666666666666667,0.36464544619751504,0.3282793795559682
rankine,2.7788725240326695e9,0.78,0.6333333333333333,0.3666666666666667,0.4655928820391192,0.2242849013117405
brayton,2.7788725240326695e9,0.78,0.6333333333333333,0.3666666666666667,0.36617744138949304,0.25282052631109453
rankine,3.72751426827092e9,0.78,0.6333333333333333,0.3666666666666667,0.46528851712265273,0.1676834196738196
brayton,3.72751426827092e9,0.78,0.6333333333333333,0.3666666666666667,0.3664409295605625,0.19148466225216987
rankine,4.999999999999999e9,0.78,0.6333333333333333,0.3666666666666667,0.4654008314912361,0.12133972997669829
brayton,4.999999999999999e9,0.78,0.6333333333333333,0.3666666666666667,0.36663652822383797,0.1424301530722466
rankine,1.0e6,0.815,0.6333333333333333,0.3666666666666667,0.3461834360546514,-0.2026333487470855
brayton,1.0e6,0.815,0.6333333333333333,0.3666666666666667,0.2700795032914357,-40.83938485956242
rankine,1.3413764884981478e6,0.815,0.6333333333333333,0.3666666666666667,0.34860447961391006,-0.06445943611743554
brayton,1.3413764884981478e6,0.815,0.6333333333333333,0.3666666666666667,0.2701353708356089,-30.02584764288577
rankine,1.7992908838956216e6,0.815,0.6333333333333333,0.3666666666666667,0.3517288710851827,0.038923624680845426
brayton,1.7992908838956216e6,0.815,0.6333333333333333,0.3666666666666667,0.27021023484144746,-21.96431518234075
rankine,2.4135264876266425e6,0.815,0.6333333333333333,0.3666666666666667,0.35501414009763965,0.11358088999426297
brayton,2.4135264876266425e6,0.815,0.6333333333333333,0.3666666666666667,0.27031052022329627,-15.954406841433507
rankine,3.2374476848698943e6,0.815,0.6333333333333333,0.3666666666666667,0.36018241048885746,0.17302598120896084
brayton,3.2374476848698943e6,0.815,0.6333333333333333,0.3666666666666667,0.2704168274335169,-11.453500189072875
rankine,4.342636207227237e6,0.815,0.6333333333333333,0.3666666666666667,0.36571853671427634,0.21575967275514307
brayton,4.342636207227237e6,0.815,0.6333333333333333,0.3666666666666667,0.2705871069710727,-8.1133388665854
rankine,5.825110106475398e6,0.815,0.6333333333333333,0.3666666666666667,0.3720342242799932,0.24733953234654982
brayton,5.825110106475398e6,0.815,0.6333333333333333,0.3666666666666667,0.27081485122503113,-5.623224996112381
rankine,7.813665739739025e6,0.815,0.6333333333333333,0.3666666666666667,0.37918589911475564,0.27078258712866576
brayton,7.813665739739025e6,0.815,0.6333333333333333,0.3666666666666667,0.27111915211246174,-3.7668191204180763
rankine,1.0481067512269437e7,0.815,0.6333333333333333,0.3666666666666667,0.3867224316136203,0.2874837297499664
brayton,1.0481067512269437e7,0.815,0.6333333333333333,0.3666666666666667,0.2715252078288044,-2.382837914143485
rankine,1.4059057535320025e7,0.815,0.6333333333333333,0.3666666666666667,0.3948205218565447,0.29943708656580836
brayton,1.4059057535320025e7,0.815,0.6333333333333333,0.3666666666666667,0.27206609046267904,-1.351041993139658
rankine,1.885848922832096e7,0.815,0.6333333333333333,0.3666666666666667,0.40596440482795504,0.3106539848912687
brayton,1.885848922832096e7,0.815,0.6333333333333333,0.3666666666666667,0.2729390059785394,-0.6018715521189681
rankine,2.5296334059465367e7,0.815,0.6333333333333333,0.3666666666666667,0.4263473789119404,0.3274803772335776
brayton,2.5296334059465367e7,0.815,0.6333333333333333,0.3666666666666667,0.2739391966770848,-0.02816441103118361
